frame,t,x,y,dx,dy,area
852,7.1,1920.9545454545455,1029.9710743801652,0.9545454545454959,-50.02892561983481,242
856,7.133333333333334,1920.8683127572017,1027.8312757201647,0.8683127572016929,-52.16872427983526,243
860,7.166666666666667,1920.825,1025.3291666666667,0.8250000000000455,-54.67083333333335,240
864,7.2,1920.5887096774193,1022.983870967742,0.5887096774192742,-57.01612903225805,248
868,7.233333333333333,1920.4408163265307,1020.7714285714285,0.4408163265306939,-59.22857142857151,245
872,7.266666666666667,1920.0916666666667,1018.2833333333333,0.09166666666669698,-61.7166666666667,240
876,7.3,1920.0691056910568,1015.9268292682927,0.06910569105684772,-64.07317073170725,246
880,7.333333333333333,1920.0497925311204,1013.2157676348547,0.049792531120374406,-66.78423236514527,241
884,7.366666666666666,1919.9958847736625,1010.9300411522634,-0.00411522633748973,-69.06995884773664,243
888,7.4,1919.9876543209875,1008.1399176954733,-0.01234567901246919,-71.86008230452671,243
892,7.433333333333334,1920.0206611570247,1005.9752066115702,0.020661157024733257,-74.02479338842977,242
896,7.466666666666667,1920.0247933884298,1002.9834710743802,0.024793388429770857,-77.01652892561981,242
900,7.5,1919.9218106995886,1000.8518518518518,-0.07818930041139538,-79.14814814814815,243
904,7.533333333333333,1919.9214876033059,997.9669421487604,-0.0785123966941228,-82.03305785123962,242
908,7.566666666666666,1919.9502074688796,995.2323651452282,-0.049792531120374406,-84.76763485477181,241
912,7.6,1919.967213114754,992.9303278688525,-0.03278688524596873,-87.06967213114751,244
916,7.633333333333334,1919.9669421487604,990.0413223140496,-0.033057851239618685,-89.95867768595042,242
920,7.666666666666667,1920.020325203252,987.4105691056911,0.020325203252014035,-92.58943089430886,246
924,7.7,1920.032786885246,984.9303278688525,0.03278688524596873,-95.06967213114751,244
928,7.733333333333333,1920.0166666666667,981.95,0.01666666666665151,-98.04999999999995,240
932,7.766666666666667,1920.142259414226,979.2468619246862,0.1422594142259186,-100.75313807531381,239
936,7.8,1920.4285714285713,976.7795918367347,0.4285714285713311,-103.22040816326535,245
940,7.833333333333333,1920.6345381526105,973.9598393574297,0.634538152610503,-106.0401606425703,249
944,7.866666666666666,1920.9300411522634,971.008230452675,0.9300411522633567,-108.99176954732502,243
948,7.9,1920.9710743801652,968.1900826446281,0.9710743801651915,-111.80991735537191,242
952,7.933333333333334,1921.0,965.8663967611336,1.0,-114.13360323886639,247
956,7.966666666666667,1921.032786885246,962.9303278688525,1.0327868852459687,-117.06967213114751,244
960,8.0,1921.0204081632653,959.9061224489797,1.0204081632653015,-120.09387755102034,245
964,8.033333333333333,1921.352,956.992,1.3520000000000891,-123.00800000000004,250
968,8.066666666666666,1921.584,954.02,1.58400000000006,-125.98000000000002,250
972,8.1,1921.6854838709678,951.0645161290322,1.6854838709678006,-128.9354838709678,248
976,8.133333333333333,1921.8595041322315,948.8471074380166,1.85950413223145,-131.15289256198344,242
980,8.166666666666666,1921.8285714285714,946.8122448979592,1.828571428571422,-133.1877551020408,245
984,8.2,1921.941908713693,944.954356846473,1.9419087136930102,-135.04564315352695,241
988,8.233333333333333,1921.941908713693,943.954356846473,1.9419087136930102,-136.04564315352695,241
992,8.266666666666667,1922.0,943.7058823529412,2.0,-136.29411764705878,272
996,8.3,1921.9518072289156,943.7590361445783,1.9518072289156407,-136.24096385542168,249
1000,8.333333333333334,1922.0243902439024,943.8943089430894,2.024390243902417,-136.1056910569106,246
1004,8.366666666666667,1921.962962962963,943.9053497942386,1.9629629629630472,-136.09465020576135,243
1008,8.4,1921.9303278688524,943.9262295081967,1.9303278688523733,-136.07377049180332,244
1012,8.433333333333334,1921.9421487603306,943.9173553719008,1.9421487603306105,-136.08264462809916,242
1016,8.466666666666667,1921.9380165289256,943.9669421487604,1.9380165289255729,-136.03305785123962,242
1020,8.5,1921.930612244898,943.9959183673469,1.9306122448979295,-136.00408163265308,245
1024,8.533333333333333,1921.6345381526105,943.9718875502008,1.634538152610503,-136.0281124497992,249
1028,8.566666666666666,1921.6048387096773,943.9879032258065,1.604838709677324,-136.01209677419354,248
1032,8.6,1921.4096385542168,944.0200803212851,1.4096385542168264,-135.97991967871485,249
1036,8.633333333333333,1921.2955465587045,944.0566801619433,1.2955465587044728,-135.9433198380567,247
1040,8.666666666666666,1921.0653061224489,943.9918367346938,1.0653061224488738,-136.00816326530617,245
1044,8.7,1920.9791666666667,944.9,0.9791666666667425,-135.10000000000002,240
1048,8.733333333333333,1921.0,945.834008097166,1.0,-134.16599190283398,247
1052,8.766666666666667,1920.8553719008264,947.8305785123966,0.8553719008264125,-132.16942148760336,242
1056,8.8,1920.6209677419356,949.9717741935484,0.6209677419356012,-130.0282258064516,248
1060,8.833333333333334,1920.4024390243903,952.7967479674796,0.40243902439033263,-127.20325203252037,246
1064,8.866666666666667,1920.155737704918,955.8237704918033,0.15573770491801042,-124.17622950819668,244
1068,8.9,1920.0447154471544,958.959349593496,0.044715447154430876,-121.04065040650403,246
1072,8.933333333333334,1920.008230452675,961.9547325102881,0.00823045267497946,-118.04526748971193,243
1076,8.966666666666667,1920.0987654320988,964.962962962963,0.09876543209884403,-115.03703703703695,243
1080,9.0,1920.0288065843622,967.1975308641975,0.028806584362200738,-112.80246913580254,243
1084,9.033333333333333,1920.0361445783133,970.4658634538152,0.03614457831326945,-109.53413654618475,249
1088,9.066666666666666,1920.1316872427983,974.4156378600824,0.13168724279830712,-105.58436213991763,243
1092,9.1,1920.1440329218108,977.8724279835391,0.14403292181077632,-102.12757201646093,243
1096,9.133333333333333,1920.3673469387754,980.8408163265306,0.3673469387754267,-99.15918367346944,245
1100,9.166666666666666,1920.4112903225807,983.983870967742,0.41129032258072584,-96.01612903225805,248
1104,9.2,1920.6504065040651,987.1178861788618,0.6504065040651312,-92.8821138211382,246
